PCA 1,PCA 2,SMILES,target COSMO vapour pressure,Slisemap 1,Slisemap 2,predicted Slisemap vapour pressure
-9.185437685954547,3.9037857581319275,c1ccc(cc1)CCON(=O)=O,-2.201349354554731,-1.9734414,-1.189186,-2.2386767864227295
-5.5365105585482075,-1.0317340404244157,C1=CC(C2C(C1OO2)ON(=O)=O)(O)O,-5.826813731587726,1.4031796,-5.968753,-4.994475364685059
-13.301424376965127,8.755730527120011,C(Cl)O,-0.2676062401770315,-1.9733354,-1.1893877,-0.3885643184185028
-12.26312924106996,6.493817016275773,C(C(=O)OON(=O)=O)(Cl)O,0.18184358794477254,1.5105052,2.5683804,-0.053476013243198395
-9.325594438716047,4.619077750343084,CCCCCCC(=O)O,-2.4723700991286615,0.64300764,-2.3817425,-2.4442265033721924
-11.461920710464089,5.913611653399763,CC(C=O)(CON(=O)=O)O,-1.4634415574284698,0.6426948,-2.3817053,-1.7328006029129028
104.01183491253269,-25.813284453041838,C=C(CCC=O)C(=O)CC(C)(C)C(CCO)ON(=O)=O,-6.72584215073632,-0.8830979,3.4384897,-6.73947286605835
-9.421592164257545,3.6921402593151225,CC(=CC(=O)C=O)C(=O)C(=O)C,-2.447331783887807,1.5107691,2.568459,-2.490326404571533
-9.592451214982002,4.372243695103834,CC(C(=O)c1ccccc1)O,-3.022733787572707,0.64268917,-2.3813407,-3.235384225845337
-3.882417786712392,-2.563711328957445,CC(C(CO)O)(C(=O)OO)ON(=O)=O,-4.211124884224583,-2.9103777,-1.5817167,-3.6355838775634766
-1.6396526566810603,-5.012028621197509,CC1(C(CC(=O)CC1O)O)ON(=O)=O,-6.575118363368933,1.4086208,-5.637282,-6.028999328613281
-9.155896811641018,4.1876225667742775,CC(=O)CC(=O)C(C)(C)O,-2.078313524516398,-1.9736648,-1.1888599,-2.3066511154174805
-5.787084950583406,0.1776010187716544,C=C(C)C(CCC(=O)O)CO,-5.137868620686963,0.8402256,-3.367536,-4.7234601974487305
-12.77332252023463,7.175910937219903,C(C(Cl)(Cl)OO)(Cl)(Cl)O,-2.8096683018297086,1.5109289,2.5690258,-2.5654067993164062
-12.523976130705025,7.618877803119227,CCCCOO,-0.6556077263148893,0.6429606,-2.3816671,-0.4600626230239868
1.6183410896487445,-8.355613436274306,CC(=O)CCC(CC(=O)OO)C(=O)C,-5.3260580013659125,1.5108833,2.5694797,-5.03922176361084
-10.03601614992247,4.842178629642467,CC(CCO)(C(=O)OO)O,-4.133712660915805,-1.1713418,3.8339317,-3.471829652786255
-10.287025083580394,5.411298940102325,CC(CCOC(=O)C)O,-1.739928612014925,-1.9730486,-1.1895661,-2.2253825664520264
-1.611798657671433,-4.452277972521951,CC(=CC(=O)OON(=O)=O)C(=O)C(C=O)O,-2.853871964321762,0.6427326,-2.381644,-2.4466443061828613
-10.378806484114639,4.517743564809773,CC(CON(=O)=O)(C(=O)O)O,-3.543633966870957,-2.149857,-1.2937878,-2.9325900077819824
-11.535274290936362,5.694968269734291,c1ccc(c(c1)N(=O)=O)OO,-3.7399286120149253,-0.99772155,3.6034648,-3.138808012008667
1.223284588383427,-8.039776950758023,CC1(C)C(CC1C(=O)O)CON(=O)=O,-4.391473966422806,-1.9730753,-1.189219,-4.548979759216309
-13.21341013017947,8.578355709501015,CCC=O,1.7058637122839193,4.1092405,0.05605989,1.099355697631836
-3.6719530752771314,-2.8133465834826907,CC(C(CO)ON(=O)=O)(C(=O)OO)O,-4.333482019445119,-3.3039885,-1.6243985,-3.764195203781128
3.310366139749072,-10.429193193966727,CC(=O)C(C(C1(C)C(C)(C=O)O1)O)O,-4.609064892896621,1.5101527,2.5686653,-5.044057369232178
-7.000870410774964,1.3408585000055266,CCc1cc(C)cc(c1OO)O,-7.752026733638194,-8.029618,0.020097772,-6.664205551147461
53.19776692949914,-28.057250887554645,C=C(CCO)C1CC(C)(C)C1CCC(=O)O,-6.97469413473523,4.3392234,-0.045162566,-6.6350250244140625
-12.726252363981557,7.558067188488539,CC(C=O)(C=O)OO,-0.9625735020593764,1.5107895,2.5681672,-0.6969602108001709
-10.945669164419096,6.150936105336549,CC(CC(=O)C)CO,-2.1197582241045194,1.5110459,2.5680008,-2.490626096725464
-10.91703686259586,6.121873208553348,CCC(C(=O)CC)O,-2.171984935776023,1.5109924,2.5680544,-2.490784168243408
294.90362755063404,270.4581507311322,CC(=O)CCC1C(CC1(C)C)C(CCC(=O)O)(CO)ON(=O)=O,-10.649751981665837,5.0646424,5.310136,-10.539319038391113
-1.1178164498530108,-5.27978937890123,C=C(C)C(CCC(=O)C)C(=O)OO,-3.595166283380062,0.64301443,-2.3816898,-3.530616044998169
-12.892664722289195,8.04123847018314,CCOCOO,-1.2992962828549806,0.64305264,-2.381553,-1.46233069896698
-11.278604184815965,6.237746098054126,CCCC(=O)OCOO,-1.8446639625349381,0.6429221,-2.3817391,-1.7679741382598877
7.461600308760385,-13.810567092081712,C=C(C)C(CCC(=O)C)C(=O)OON(=O)=O,-2.9546770212133424,-1.9886136,-1.1715167,-3.5445008277893066
0.5685664234931364,-7.6460126146539915,CCCC1C(C(C(=O)O1)OO)ON(=O)=O,-4.438898616350944,-1.9734753,-1.1895639,-4.381821155548096
-6.9882265159237935,1.2605719396824142,CCc1ccc(C)c(c1OO)O,-3.344861565188618,-1.9726678,-1.1892245,-3.610487222671509
31.05543654351045,-31.566986766957918,C1=C(C(C2C(C1(N(=O)=O)OO2)ON(=O)=O)(O)OO)N(=O)=O,-4.562249437179612,-1.9735279,-1.1894948,-4.382620811462402
-10.180103524436666,4.977802512805495,CC(=O)C(CC(=O)O)CO,-5.450996737974212,-4.9466386,5.8530607,-5.425102710723877
-6.88246137392845,1.1445889170764358,CC(=O)C=CC1(C)C(C(=O)OO)O1,-5.016373712875465,-4.3964324,-1.7732643,-4.284549236297607
-3.777862879660386,-2.5823161930736336,CCc1c(C)ccc(c1OO)N(=O)=O,-3.441291429466834,-1.9733126,-1.1891932,-3.052577495574951
-9.830770544870255,4.8781317230938654,CC(CC(C)ON(=O)=O)O,-1.853871964321762,-1.9736297,-1.1888878,-2.222598075866699
-5.8218180737175835,-0.537298405987011,C(=O)C(C(C1C(C=O)O1)ON(=O)=O)O,-4.798602875679548,1.4079676,-5.635319,-4.901043891906738
-13.221246251910756,8.606613055065317,C=CC,2.9489017609702137,4.8543515,-1.6489726,2.372803211212158
-5.8694350064924246,-0.13168765357705925,CC1(C=CC2C(C1(C)OO2)O)O,-4.619788758288394,-3.3925653,-1.6253563,-4.310946941375732
0.8664316147479884,-6.437482861420832,CCCCCCC(COO)O,-4.586700235918748,0.64272773,-2.3817847,-4.508159160614014
18.871094499649317,-22.64195018619306,CC(C)(CC(=O)C(=O)CCO)C(=O)CC=O,-6.412289034981089,5.114275,-0.10008764,-6.088092803955078
-13.154487091562046,8.476441933876067,CCC,3.0492180226701815,-4.948434,5.8536406,2.9153401851654053
-10.126735366636423,4.502081533475803,C(C=O)C(=O)CC(=O)COO,-4.97061622231479,-6.5249386,-0.26996,-4.865085601806641
-11.750677479045466,6.69656821240893,CC(=O)OCCCO,-1.3726341434072673,3.5806644,-0.29133633,-1.2381975650787354
-11.322829651001278,6.313129471426474,CCC1C=C(C)C(=O)O1,-2.484126156288321,-1.9729812,-1.1891747,-2.652111768722534
-10.877073387997644,5.637762785651047,CC(=O)CC(C)ON(=O)=O,-1.3575354797578787,1.5101336,2.5683944,-1.058730959892273
-11.50817133504279,6.334966310186422,CCC(CO)ON(=O)=O,-1.3645162531850878,3.5807216,-0.29131183,-1.2381689548492432
7.482111512435488,-14.509630939959111,CCC1(C=O)C(C)(C(C(C=O)OO)O)O1,-4.449771646944906,0.6427307,-2.3816407,-4.508053779602051
-9.596104545703957,4.694600715087339,CCCCC(C(=O)OO)O,-1.9625735020593764,-1.9736224,-1.188895,-2.3077261447906494
-12.969681682623326,7.990793639672866,CC(OC=O)OO,-0.9244530386074693,-0.88289225,3.437408,-0.6203930377960205
-13.261546467425516,8.574715078165474,COC(=O)C=O,0.01703333929878037,1.5102593,2.568481,0.09824665635824203
-1.8980310364793824,-4.8523979866203675,CC(=CC(=O)C)C1C(C)(C(=O)OO)O1,-4.369572124974976,-1.973413,-1.1895584,-4.381016254425049
11.24947017437068,-18.605833517508202,CC1=CC2(C)C(C(C1(O)OO)(N(=O)=O)OO2)O,-5.189095719331299,1.5107129,2.569249,-5.038825035095215
-8.150122013098418,2.8896973137033313,CC(=O)CCC(C=O)C(=O)C,-3.332547047110046,-1.9732411,-1.1894518,-3.3280222415924072
-13.12786159424356,8.11534673012776,C(=O)C(Cl)ON(=O)=O,0.6954816764901974,3.5810966,-0.2907962,0.8982878923416138
-12.126182523092723,7.094520333622384,CC(COCO)O,-3.3675427078152755,3.581239,-0.29163966,-3.0847275257110596
-8.53028642444505,3.6220053969538335,CCCC(C)(CC)O,-1.0231916626619337,1.5104562,2.5686033,-1.2280023097991943
-2.5457985632240465,-4.057367701598069,CCC(=O)C=CC1C(C)(C(=O)OO)O1,-5.071092309756048,-2.4865792,-1.4509355,-4.524809837341309
-9.112649697077222,3.2525948793787993,CC(=O)OC(=O)CC(=O)COO,-4.518557371497695,-1.7207441,4.395275,-3.6712489128112793
-10.633881631506291,5.571483537151319,Cc1ccc(cc1C)C=O,-2.0,3.580583,-0.291091,-1.6532968282699585
-12.333770496157388,7.174395509501107,CCC(C(=O)OO)O,-1.1824346304402193,3.5806704,-0.2913325,-1.2148268222808838
-10.75067281701435,5.902013172778103,CC(CO)C(CO)O,-4.132532512140949,-1.166969,3.8305326,-3.4728798866271973
11.938980148971687,-17.551330394740955,CCC1=CC2(CC)C(C(C)(C1=O)OO2)O,-5.402304814074488,3.5810778,-0.29110217,-5.462144374847412
-9.60135544295552,3.5960918434735833,CCC(=C(C=O)N(=O)=O)C(=O)O,-3.595166283380062,-3.0798633,-1.5414335,-3.1067936420440674
-11.654033818413682,6.620233193001258,CC(C)(C(=O)CO)O,-2.462180904926726,0.64274615,-2.3816082,-1.996391773223877
-11.785409019843792,6.423631710526107,CC(=O)C(CO)C(=O)O,-4.939302159646388,5.3379,-1.7898766,-3.8902511596679688
-7.771706984284319,1.8614119843704995,Cc1ccc(cc1)C(=O)OON(=O)=O,-2.1567672219019904,-1.9735054,-1.1890913,-2.238430976867676
-8.799932675507693,3.60481401883516,CCCC(CON(=O)=O)OO,-1.812479279163537,-1.9836924,-1.1577379,-2.311753273010254
-3.8725970372729486,-1.8656864640017727,CCc1cc(C)cc(CC)c1,-1.6695862266508092,1.5103157,2.5687957,-1.9577662944793701
-11.645280277299653,6.575409078746927,CC(C)(C(C=O)O)O,-1.958607314841775,0.64305,-2.3816786,-1.9945813417434692
14.994310226416646,-20.53658425425846,CC(C)C(=CC(=O)OON(=O)=O)C(=O)C(C=O)O,-3.309803919971486,-1.9736617,-1.1891305,-3.553138494491577
-11.501266371378573,5.674071276868981,C(CC(=O)OON(=O)=O)C=O,-1.350665141287858,3.580536,-0.2912659,-1.211543083190918
8.323447442862932,-15.294655410600049,CCCC12C=CC(C(C1O)OO2)ON(=O)=O,-4.723538195826756,0.6428114,-2.3819692,-4.510231971740723
-6.493744599640811,0.8691965076943409,Cc1cc(C)cc(c1)C(C)O,-3.2388241868442686,-1.9735221,-1.1891129,-3.0535762310028076
-11.648708021735455,6.590246577583572,CC(CO)C(=O)CO,-3.0043648054024503,-1.973359,-1.1893972,-2.901772975921631
-12.96479458217301,7.887357787300393,C(=O)C(C(=O)OO)O,-1.8297382846050425,-1.9731587,-1.1892198,-1.8794658184051514
-3.158455988373895,-2.624830873592685,CCCC(OCC(C)O)OO,-3.826813731587726,0.64296186,-2.3816369,-3.526949167251587
9.036402012389846,-15.967686388213831,CC(C)C1=CC(=O)C(C(C1=O)ON(=O)=O)OO,-5.246416941107094,1.5107688,2.5693073,-5.042733192443848
-11.078803077607626,5.2258672363019185,CC(=CC(=O)C=O)C(=O)OO,-1.4841261562883208,0.6426411,-2.3817053,-1.7327179908752441
-2.8651737746241763,-2.9007132675860423,CCC(=O)CC(C(CC)O)O,-3.11975822410452,0.64349747,-2.3816588,-3.530085325241089
-5.931731724978603,-0.04681577960001723,CC1(C=O)C(C)(C(C(=O)C=O)O)O1,-3.8041003475907664,-1.973834,-1.1896672,-3.3298282623291016
2.0089325634242154,-9.595215872700223,CC1C(C)(C(C)(C(=O)O1)OO)ON(=O)=O,-3.7931741239681505,0.64274275,-2.3817463,-3.338468074798584
-10.038869359874363,5.361252937577477,CCC(C)CC(=O)C,-0.3205721033878811,1.5104455,2.5688963,-0.7928112149238586
18.353270302430992,-20.69127844917454,CCCCCCC(CC(=O)OON(=O)=O)O,-3.370590400897281,-0.88304234,3.437663,-3.353116512298584
-10.67951949095381,5.029132335051387,CC(=CC(=O)O)CON(=O)=O,-2.812479279163537,-1.9731148,-1.189401,-2.9025728702545166
7.90953690705306,-14.38600111493989,CC(=O)C1CC(C(=O)OON(=O)=O)C1(C)C,-3.1272611725273314,-1.9737666,-1.1889471,-3.5374724864959717
-9.093361006994575,4.311365779307309,CCCCC(CO)OO,-3.728158393463501,-1.9736536,-1.1895671,-3.329298257827759
-9.324564315454513,4.0891721903597364,CC1(C=CC=O)C(C)(C=O)O1,-3.406713932979543,0.6427144,-2.3817878,-3.2314157485961914
-12.309470249421656,7.166926667278946,C1CC(=O)CC(=O)C1,-2.421360790031928,1.5105474,2.5686178,-2.156399726867676
-10.986915509266087,5.872042955679787,CC(C(=O)CCO)OO,-4.2343314452409855,-4.047451,-1.7411466,-3.6317968368530273
-13.161616136723685,8.316805158873315,C(C=O)C(=O)C=O,-0.9706162223147904,3.5807862,-0.29153758,-1.0991419553756714
-12.864145233515865,7.935192888746149,CC(C)ON(=O)=O,1.0453229787866574,-1.2802088,3.6317863,0.36194437742233276
68.37461268948859,-62.541958879762056,CC1=C(C2(C(C(C)(C1(O)OO)OO2)ON(=O)=O)N(=O)=O)N(=O)=O,-5.987162775294828,4.381071,-0.079396516,-5.686910629272461
6.838678652148687,-14.033219848599444,CC(CON(=O)=O)(C(C(=O)OO)ON(=O)=O)O,-2.91721462968355,-1.9737226,-1.1889396,-3.0512359142303467
2.6457402977615248,-9.575435800674953,CC(=O)C(C(C1C(C)(C(=O)C)O1)O)O,-5.605548319173784,1.7819878,2.952945,-5.173112869262695
-8.33172061289001,2.5989401723360355,CC(C(=O)C(C)OO)ON(=O)=O,-2.4436974992327127,-1.9734069,-1.1891977,-2.2407007217407227
-11.664429016007414,6.582438684964295,CC(COCOO)O,-3.4559319556497243,-1.9750152,-1.1901911,-2.903486728668213
1.1374931471203258,-7.230186879949236,CCCCC(=O)C(=O)CC(=O)CC,-3.10292299679058,-1.9737902,-1.1889133,-3.5382487773895264
10.64764131761266,-14.580665624741025,CCCCCC(=O)C(=O)CC(=O)CC,-3.6179829574251317,-0.88275677,3.4377568,-3.4042952060699463
23.462773462308395,-20.801273130346157,CCCCCCC(=O)C(=O)CC(=O)CC,-4.022276394711152,1.5110039,2.568458,-4.256534576416016
-13.365917760167305,8.865929935268287,C(=CCl)Cl,1.6180480967120927,1.5104432,2.568489,1.541170597076416
-9.59310953005707,4.345140223817561,CC(=O)C(C)OC(=O)C(=O)C,-2.9913998282380825,0.6425954,-2.3813014,-3.2432453632354736
-10.402822722213488,4.1408766499579155,CC(C=O)(C(=O)OON(=O)=O)O,-0.8446639625349383,-1.9734458,-1.1891454,-0.850302517414093
112.4154005682219,0.22517751308540057,C=C(CC(C=O)OO)C1CC(C)(C)C1CCC(=O)C,-6.987162775294828,-0.88301826,3.4387326,-6.739412307739258
-4.728086870092772,-1.56535531811163,CCC(=O)C=CC1C(C)(C(=O)O)O1,-6.440093374963888,1.4083438,-5.636886,-6.038795471191406
-12.247723279782766,7.05027799550726,C(CO)C(=O)COO,-4.169411331314856,-1.6381565,4.396209,-3.6653380393981934
-12.201703831935621,6.9660534384144865,C(C(C(=O)CO)O)O,-3.9546770212133424,-1.3588339,4.060856,-3.3767001628875732
-4.319321257929837,-2.154422410084171,CC(=CC(=O)C(C(=O)C)O)C(=O)OO,-3.7878123955960423,-1.9733877,-1.1893084,-3.609708547592163
-9.263733558967688,3.250445855938626,CC(C=O)(C(C=O)O)ON(=O)=O,-1.9100948885606022,0.6427344,-2.3817875,-1.766258716583252
9.18048727010379,-15.744884315596396,CC(=O)C(CCC(=O)O)CC(=O)OON(=O)=O,-6.0,2.592121,4.0507736,-5.809884548187256
-11.923180050739516,6.65412323000641,CC(=O)CCC(=O)C=O,-2.17979854051436,0.64317495,-2.3816867,-1.7324296236038208
-12.542615765102804,7.634125723832968,CCC(=O)CC,1.0934216851622351,-2.217443,-1.9327013,0.42410242557525635
100.51253524322681,-9.135126841090884,C=C(CCC=O)C1CC(C)(C)C1CCC(=O)CO,-6.52432881167557,-0.671071,3.706054,-5.94840145111084
-8.883431056029936,4.052510454140455,CC(C)(C)OCCOO,-2.1824346304402193,0.6432017,-2.3816984,-2.444049596786499
91.96304582572857,-10.649854711753033,C=C(CCC=O)C1CC(C)(C)C1CCC(=O)OC,-5.605548319173784,-0.8831551,3.4383807,-5.816501140594482
-0.19654265621613143,-6.514145460910223,CC1=CC2(C)C(C(C)(C1O)OO2)O,-6.169411331314856,-4.027154,-1.7524037,-5.621296405792236
8.055215651711242,-14.069570479354553,CC(=O)C(CC(=O)CC=O)C(C)(C)O,-5.285670240254767,1.5104573,2.5691957,-5.184351444244385
-6.494413156971443,0.5334219494333448,CC(=O)C(=O)C(C1C(C)(C=O)O1)O,-4.228412519118745,-2.9636903,-1.5889487,-3.6531896591186523
-11.566263788665182,6.750154031661514,CCC(=O)C(C)C,0.20411998265592482,3.5810595,-0.29107744,-0.08009909093379974
-13.174072006350308,8.490694733043027,C=C(C)C=O,1.1903316981702914,-1.9739671,-1.1895652,0.7453224658966064
-7.166123221807532,1.522850601087369,CCCc1cccc(c1OO)O,-3.6556077263148894,-1.9731889,-1.1892831,-3.6098992824554443
-9.173192282818627,3.0294048603461596,CC(CO)(C(=O)OO)ON(=O)=O,-1.8477116556169435,0.6427831,-2.381795,-1.7679640054702759
-13.365910617227353,8.527602718125593,C(C(Cl)(Cl)Cl)OO,-1.6439741428068773,0.6423964,-2.381774,-1.8286268711090088
-12.73265403252244,7.8778747424643205,CC(C)CO,-0.07779372256098363,0.64294213,-2.381758,-0.12468170374631882
-12.250406874648782,6.9508002300856315,CCC(=O)CON(=O)=O,-1.1012748184105066,3.5806785,-0.29138443,-1.214961290359497
-13.29627307294914,8.723717954111446,CC(Cl)O,-0.5086383061657274,-1.9733446,-1.1892309,-0.3626449406147003
-10.208715218308642,5.04191038704001,CC(C)(C=O)C(=O)COO,-2.18111458540599,1.5109246,2.568147,-2.4902780055999756
-8.739443403316832,3.848982577919396,CC(CC(C)OO)CO,-3.552841968657781,-1.9735042,-1.1895832,-3.328167676925659
-13.11253814973753,8.416998335703498,CC(C)O,0.3384564936046049,1.510653,2.5680978,-0.053460508584976196
-8.468546397823145,3.281574941420477,CCc1cc(C)ccc1OO,-2.9913998282380825,-1.9726812,-1.18943,-3.3218531608581543
-12.672776149392886,7.670878172933652,CC(=O)CCOO,-2.341035157335565,-0.8824654,3.4370875,-2.6738221645355225
13.934565816296008,-19.18378011892377,C=C(CCC=O)C(=O)CC(C)(C)ON(=O)=O,-4.218963061378868,1.5104979,2.5685914,-4.397586345672607
0.5347184633217108,-7.24594261741185,CC1(C)C2CC1C(CC2=O)ON(=O)=O,-3.2350770153501114,0.64337534,-2.3816931,-3.5300841331481934
23.24655478736211,-25.514799854715573,CC(=O)CCC(C(C)(C)CC=O)ON(=O)=O,-4.284832642151542,1.5106225,2.5686448,-4.195818901062012
-6.4353689685268956,0.5547256803725344,CCc1cc(C)c(c(c1)O)N(=O)=O,-2.575118363368933,0.6432129,-2.3816798,-2.5377023220062256
20.712406066740982,-25.494578957141485,CC12C(C(C=C(C1(O)OO)N(=O)=O)(N(=O)=O)OO2)O,-5.501689446210399,-3.396458,-1.6200328,-5.343174934387207
10.948114073752421,-15.91917787858501,CC1(C)C2CC1C(C)(C(C2)OO)O,-5.114638779968488,3.5808418,-0.29110417,-5.462306499481201
90.62376194556563,-26.553926043831456,CC(=O)CCC(C(C)(C)CC(=O)C(=O)CCO)OO,-6.853871964321762,-0.88325506,3.4386234,-6.740652084350586
16.4180866233292,-22.315995758786098,CCC1(C=O)C(C)(C(C(C=O)ON(=O)=O)O)O1,-4.653647025549361,-0.88276553,3.4378307,-4.378425598144531
-10.119015498505128,4.932782562903519,CC(CO)C(C(=O)OO)O,-4.024108863598207,-0.9873414,3.5675426,-3.3933463096618652
-12.676297050031707,7.47082029099166,C(C(C(=O)OO)O)O,-2.721246399047171,-1.9736494,-1.1894466,-2.292583703994751
-4.460693083272583,-1.8035445368864578,Cc1cc(C)cc(c1)C(=O)OON(=O)=O,-2.583359492661719,0.64307815,-2.3816931,-2.5377755165100098
-7.956966215700825,2.381785532062432,CC(CO)(C(C=O)O)ON(=O)=O,-3.3205721033878812,0.6426184,-2.3816495,-3.23128342628479
183.72583352286233,102.2650059142808,CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CO)OO,-8.505845405981557,2.587759,4.05118,-8.493189811706543
-12.181358270122692,7.209068010134813,CCC(C)C(=O)O,-1.332547047110046,0.642417,-2.38164,-1.733005404472351
76.0312928993844,-32.74647112606885,C=C(CCC(=O)OON(=O)=O)C1CC(C)(C)C1CC=O,-5.014573525916998,1.5114293,2.5686548,-5.389672756195068
-2.797970247091843,-3.392494159925828,CC(C)(C(CC=O)CC=O)OO,-4.137868620686963,-1.973065,-1.1894726,-4.379806041717529
-10.844885627273637,6.025395118341582,C=C(C)C(CO)CO,-2.7644715530924513,1.510488,2.5686295,-2.4904966354370117
-6.6874822318977,0.44799558792213134,C(CC(=O)CC(=O)OON(=O)=O)C=O,-4.103473782510445,0.77575713,-3.3153472,-3.6439716815948486
-10.166498117167633,3.7517130809787322,CC(C=O)(C(=O)OO)ON(=O)=O,-0.7055337738384071,-1.9734541,-1.1891696,-0.8781520128250122
-10.45290544360619,5.366131992322677,CCCC(=O)CC(=O)OO,-2.4762535331884354,1.5106633,2.5684988,-2.490086555480957
-13.280112102751016,8.711555095073809,C(=O)CO,0.5145477526602861,0.64294565,-2.3816643,0.38215968012809753
3.893653445897347,-10.174525828112209,C=C(CCC=O)C(=O)CC(C)(C)O,-4.112945621949043,-1.9731101,-1.1897347,-3.5518958568573
-10.21527047205532,5.021872654639116,C(CC(CC(=O)O)O)C=O,-5.471083299722345,-4.946657,5.8530145,-5.4247870445251465
-11.611041070194215,6.530348026378425,CC1(CO1)C(CO)O,-2.4145392704914994,0.642763,-2.3816013,-1.996300220489502
-11.61852081183344,6.542718905883802,CC1(CO)C(CO)O1,-3.515700160653214,-2.063902,-1.2429826,-2.9133880138397217
-11.597628085611069,6.51425422197488,CC(CO)(C1CO1)O,-2.0746879085003505,0.6429892,-2.3817163,-1.9946497678756714
10.222587215458216,-15.343617265094071,CC1=CCC(CC1O)C(C)(C)OO,-5.503070351926785,3.5811484,-0.29110834,-5.461930274963379
-11.097630431310886,5.974948129136133,CC(=O)OC(C)(C)OO,-1.2006594505464183,1.510278,2.5684497,-1.0586453676223755
-9.271876433931054,4.267559502349776,CC(=O)CC(C)(C(=O)C)O,-2.1884249941294067,-1.9735726,-1.188972,-2.327063798904419
-12.275730150185748,7.101780363244874,C(C=O)C(=O)CCO,-2.835647144215563,1.3383188,2.6318169,-2.176201820373535
-8.50528726379187,2.289791327065267,CC(C(=O)OON(=O)=O)OC(=O)C,-1.342944147142896,3.5806243,-0.2913959,-1.653983235359192
-13.123894154549875,8.352092187213485,C=C(C)C(=O)O,-0.6903698325741012,-0.88291377,3.4373894,-0.48059746623039246
-11.858585269016276,6.2557241750467485,C(CC(=O)C(=O)C=O)C=O,-3.3115801779972895,-0.88292503,3.438024,-3.0506725311279297
-11.684611357325723,6.6508916131070235,CC(CCC(=O)O)O,-4.675717544702307,-4.5343637,-1.7478672,-3.8106067180633545
-8.98759523713424,3.6150811864405004,CC1C(C)(C(C(=O)O1)O)OO,-5.681936665037238,1.4020215,-5.6790643,-4.909761428833008
-11.07162404055947,5.618138634176194,C(CC(=O)O)C(=O)CC=O,-5.490797477668897,-6.5252533,-0.2700494,-4.886704444885254
-9.700713296765704,4.764715083543269,CC(CO)C(C)ON(=O)=O,-1.85078088734462,-1.9736341,-1.1888808,-2.2226150035858154
-2.2347093963347255,-4.381180704664962,CC(CO)(C(C=O)ON(=O)=O)ON(=O)=O,-2.896196279044043,0.6426539,-2.3816147,-2.446666955947876
-12.675185436438172,7.682943461329775,CC(O)OC(=O)C,-0.6003262785189618,-1.9732473,-1.1893241,-0.8482779860496521
-10.207743806248404,5.3841485262794455,CCCC(=O)OCCO,-2.0525662781129492,-1.9735684,-1.18901,-2.238408088684082
-10.84278250976826,5.648849705985463,CC(=CCON(=O)=O)CO,-2.563837352959244,-1.9731154,-1.1892003,-2.6522128582000732
-11.022087954439309,4.600143844719601,C(=O)C1C(C(=O)OON(=O)=O)O1,-1.1040252676409354,-1.973423,-1.1890699,-0.8280500769615173
-6.602695704340266,0.7826043241201278,CCCc1cccc(c1O)N(=O)=O,-2.449771646944906,0.6431437,-2.381691,-2.537540912628174
-11.21077260813224,5.739890712165553,CC(=O)C(=O)OC(C)OO,-2.9136401693252516,-1.9732413,-1.189462,-2.902400493621826
19.650045452631346,-23.11905885967377,C=C(C)C(CCC(=O)C)CC(=O)OON(=O)=O,-3.9430951486635273,1.5104015,2.5687437,-4.147268772125244
-3.651511755008956,-2.816970498957555,CC1(C)C(=O)CCC(=O)C1C(=O)O,-6.141462802430361,1.408282,-5.635928,-6.035839080810547
-11.321281008451383,5.879278336563027,CC(=O)COC(=O)C(=O)C,-3.2313618987523856,-1.9735988,-1.1895106,-2.9013724327087402
-10.000630561502382,5.181131734349847,CC(C)(CCO)C(=O)O,-4.823908740944319,1.4080501,-5.635558,-4.9011454582214355
-7.6498142890697585,1.9396830004119132,Cc1ccc(c(c1C)OO)N(=O)=O,-3.42021640338319,0.64279,-2.381558,-3.3938231468200684
11.600743017656661,-18.953975361085785,CC1=CC(C2(C)C(C1OO2)ON(=O)=O)(O)OO,-5.560667306169737,1.6601503,2.7875037,-5.113346099853516
-12.452392721227616,7.1926236832873265,c1ccc(cc1)C(=O)O,-2.9546770212133424,-0.8834175,3.4378278,-2.674196243286133
36.60232107869852,-23.942254431504256,CCCCCCC(CC(=O)C(C)OO)O,-6.100179497572904,3.5816245,-0.29086664,-6.0270280838012695
-12.082014848143015,7.249106488871181,CC=CCCC,1.290034611362518,-0.22451636,5.047429,0.6908382177352905
-7.560176984831454,0.7896128325413582,C(C(=O)C(=O)CO)C(=O)OON(=O)=O,-2.4788619162959638,-1.9729638,-1.18916,-2.6521499156951904
-7.414069187202547,1.8032640865674288,CCC(COC(=O)C)ON(=O)=O,-2.0385789059335515,0.6432778,-2.3816633,-2.4440243244171143
-12.873950040092128,8.00105890318572,CC(C)(C=O)O,0.08990511143939793,-0.88275856,3.437599,0.22375036776065826
6.32114855443973,-12.807339595205951,CC(C)C(=O)C=CC1C(C(=O)OON(=O)=O)O1,-4.171984935776023,-0.88312894,3.437841,-3.9255447387695312
-13.299451182106386,8.702561098783438,CC(=O)OO,0.8802417758954804,3.580389,-0.29154202,1.2962344884872437
-11.712998061143752,6.0251346080259705,C1=CC(=O)C(C(C1=O)O)O,-4.920818753952375,-2.4145772,5.1721234,-4.261457443237305
1.0835307892709285,-8.376563751699178,CC(CO)(C(CON(=O)=O)O)ON(=O)=O,-3.7471469690201067,-1.8120012,-1.2417963,-3.081228733062744
